artigoEmPeriodico	Fábio Matheus Amorin Natali	2011	http://dx.doi.org/10.3934/dcds.2011.31.221	Orbital Stability of Periodic Waves for the Klein-Gordon-Schrodinger System	Discrete and Continuous Dynamical Systems. Series A	NATALI, F; PASTOR, A.		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2011	http://dx.doi.org/10.1016/j.jmaa.2011.01.020	On periodic waves for sine and sinh-Gordon equations	Journal of Mathematical Analysis and Applications (Print)	Natali, Fábio		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2010	http://dx.doi.org/10.3934/cpaa.2010.9.413	Stability properties of periodic standing waves for the Klein-Gordon-Schrödinger system	Communications on Pure and Applied Analysis	Natali, Fábio; Pastor, Ademir		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2010	http://dx.doi.org/10.1016/j.aml.2010.01.017	A note on the stability for Kawahara-KdV type equations	Applied Mathematics Letters	NATALI, F		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2010	http://dx.doi.org/10.1016/j.jde.2010.03.023	Qualitative aspects for the cubic nonlinear Schrödinger equations with localized damping: Exponential and polynomial stabilization	Journal of Differential Equations (Print)	Cavalcanti, M.M. ; Domingos Cavalcanti, V.N. ; Soriano, J.A. ; NATALI, F		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2010	http://dx.doi.org/10.1112/jlms/jdq038	Unstable snoidal waves	Journal of the London Mathematical Society (Print)	NATALI, F		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2009	http://dx.doi.org/10.1016/j.physd.2008.12.011	Stability and instability of periodic travelling wave solutions for the critical Korteweg-de Vries and nonLinear Schrödinger equations	Physica D	NATALI, F; Angulo, J.		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2009		Exponential Stability for the 2D Defocusing Schrodinger Equation with Locally Distributed Damping	Differential and Integral Equations	Cavalcanti, M.M. ; Cavalcanti, V.N.D. ; Fukuoka, R. ; NATALI, F		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2008	http://dx.doi.org/10.1016/j.jmaa.2008.06.033	Stability and instability of periodic standing wave solutions for some Klein Gordon equations	Journal of Mathematical Analysis and Applications (Print)	NATALI, F; PASTOR, A.		
artigoEmPeriodico	Fábio Matheus Amorin Natali	2008	http://dx.doi.org/10.1137/080718450	Positivity Properties of the Fourier Transform and the Stability of Periodic Travelling-Wave Solutions	SIAM Journal on Mathematical Analysis	NATALI, F; Angulo, J.		
artigoEmPeriodico	Fernanda Diniz de Melo Hernandez	2013	http://dx.doi.org/10.1109/TIT.2013.2275111	On cyclic and abelian codes	IEEE TRANSACTIONS ON INFORMATION THEORY	MILIES, CESAR ; De Melo, Fernanda		
artigoEmPeriodico	Francisco Nogueira Calmon Sobral	2017	http://dx.doi.org/10.1080/02331934.2016.1263629	Global convergence of a derivative-free inexact restoration filter algorithm for nonlinear programming	Optimization (Print)	FERREIRA, P. S. ; KARAS, E. W. ; SACHINE, M. ; SOBRAL, F. N. C.		
artigoEmPeriodico	Francisco Nogueira Calmon Sobral	2013	http://dx.doi.org/10.1137/110856253	Inexact Restoration Method for Derivative-Free Optimization with Smooth Constraints	SIAM Journal on Optimization (Print)	SOBRAL, F. N. C.; BUENO, L. F. ; FRIEDLANDER, A. ; MARTÍNEZ, J. M.		
artigoEmPeriodico	Francisco Nogueira Calmon Sobral	2013	http://dx.doi.org/10.1007/s10898-012-9944-x	Constrained derivative-free optimization on thin domains	Journal of Global Optimization	SOBRAL, F		
artigoEmPeriodico	Francisco Nogueira Calmon Sobral	2008	http://dx.doi.org/10.1016/j.cor.2006.11.002	Minimizing the object dimensions in circle and sphere packing problems	Computers & Operations Research	BIRGIN, E. G. ; SOBRAL, F. N. C.		
trabalhoCompletoEmCongresso	Francisco Nogueira Calmon Sobral	2006		A tool based on nonlinear programming for minimizing object dimensions in circle and sphere packing problems	XXVIII Simpósio Brasileiro de Pesquisa Operacional	BIRGIN, E. G. ; SOBRAL, F. N. C.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2016	http://dx.doi.org/10.1016/j.nonrwa.2015.11.005	Exponential decay for a locally damped fifth-order equation posed on the line	Nonlinear Analysis: Real World Applications	DORONIN, G. G.; NATALI, F.M.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2015	http://dx.doi.org/10.1017/S0013091514000248	STABILIZATION OF REGULAR SOLUTIONS FOR THE ZAKHAROV-KUZNETSOV EQUATION POSED ON BOUNDED RECTANGLES AND ON A STRIP	Proceedings of the Edinburgh Mathematical Society	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2015	http://dx.doi.org/10.1016/j.jmaa.2015.03.010	Stabilization for the linear Zakharov-Kuznetsov equation without critical size restrictions	Journal of Mathematical Analysis and Applications (Print)	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2014	http://dx.doi.org/10.1016/j.crma.2014.02.001	An example of non-decreasing solution for the KdV equation posed on a bounded interval	Comptes Rendus. Mathématique	DORONIN, G. G.; NATALI, F.M.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2013	http://dx.doi.org/10.1016/j.aml.2013.08.010	Exponential decay for the linear Zakharov-Kuznetsov equation without critical domains restrictions	Applied Mathematics Letters	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2012	http://dx.doi.org/10.1016/j.jmaa.2011.07.003	Energy decay for the modified Kawahara equation posed in a bounded domain	Journal of Mathematical Analysis and Applications (Print)	ARARUNA, F. D. ; CAPISTRANO FILHO, R. A. ; DORONIN, G. G.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2008	http://dx.doi.org/10.1016/j.na.2007.07.005	Boundary value problems for the stationary Kawahara equation	Nonlinear Analysis. Theory, Methods and Applications	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2008		Quarter-Plane Problem for the Kawahara Equation	Pacific Journal of Applied Mathematics (Print)	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2008		Kawahara equation in a bounded domain	Discrete and Continuous Dynamical Systems. Series B	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2008		Well and ill-posed problems for the KdV and Kawahara equations	Boletim da Sociedade Paranaense de Matemática	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2007		KdV equation in domains with moving boundaries	Journal of Mathematical Analysis and Applications	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2007		Kawahara euation in a quarter-plane and in a finite interval	Boletim da Sociedade Paranaense de Matemática	LARKIN, N. A. ; DORONIN, G. G.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2005		On one compressible dusty gas model	Journal of Inverse and Ill-Posed Problems	FROTA, C. L.; COUSIN, Alfredo Tadeu ; DORONIN, Gleb G ; LAR'KIN, Nickolai A		
artigoEmPeriodico	Gleb Germanovitch Doronin	2005		Initial-boundary value problem for a compressible dusty gas model	Applicable Analysis	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2004		Existence and stability of global regular solutions for a dusty gas model	Mathematical Methods in the Applied Sciences	DORONIN, G. G.; LARKIN, N. A. ; SOUZA, A. J.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2004		Kuramoto-Sivashinsky model for two-phase media	Communications in Applied Analysis	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2004		Mathematical problems for a dusty gas flow	Boletim da Sociedade Paranaense de Matemática	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2004		On dusty gas model governed by the Kuramoto-Sivashinsky equation	Computational & Applied Mathematics	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2003		Kuramoto-Sivashinsky model for a dusty medium	Mathematical Methods in the Applied Sciences	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2002		Global Solvability for the Quasilinear Damped Wave Equation with Nonlinear Second-order Boundary Conditions	Nonlinear Analysis. Theory, Methods and Applications	DORONIN, G. G.; LAR'KIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2002		Mathematical models for a dusty gas	Mat Zamet Yagu	DORONIN, G. G.; LARKIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2002		Kuramoto-Sivashinsky approximation for the two-phase flow of a dusty gas	Matemática Contemporânea	DORONIN, G. G.; LAR'KIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	2000		Hyperbolic-Parabolic Problem with Degenerate Second-Order Boundary Conditions	Matemática Contemporânea	DORONIN, G. G.; LAR'KIN, N. A. ; SOUZA, A. J.		
artigoEmPeriodico	Gleb Germanovitch Doronin	1999		On the solvability of the Cauchy problem for the dusty gas equations	Computational & Applied Mathematics	DORONIN, G. G		
artigoEmPeriodico	Gleb Germanovitch Doronin	1998		The Model of Elastoplastic Deformation as a Free Boundary Problem for a Hyperbolic System	Siberian Mathematical Journal	DORONIN, G. G		
artigoEmPeriodico	Gleb Germanovitch Doronin	1998		A Hyperbolic Problem with Nonlinear Second-Order Boundary Damping	Electronic Journal of Differential Equations	DORONIN, G. G.; LAR'KIN, N. A. ; SOUZA, A. J.		
artigoEmPeriodico	Gleb Germanovitch Doronin	1995		Correctness of the Saffman Model of a Dust-Laden Gas with Allowance for Compressibility	Differential Equations	DORONIN, G. G		
artigoEmPeriodico	Gleb Germanovitch Doronin	1995		Solvability of the Cauchy Problem for Equations of Two-Phase Media	Mat Zamet Yagu	DORONIN, G. G.; LAR'KIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	1995		Non-Existence Theorems in the Theory of Two-Phase Flow	Computational Mathematics and Mathematical Physics	DORONIN, G. G.; LAR'KIN, N. A.		
artigoEmPeriodico	Gleb Germanovitch Doronin	1992		Initial-Boundary Value Problems in Unbounded Domains for the Kliegel-Nickerson Equations with Viscosity in Gas Phase	Dinamica Sploshnoi Sredi	DORONIN, G. G		
artigoEmPeriodico	Gleb Germanovitch Doronin	1992		Well-Posedness of the Cauchy Problem for the Kliegel-Nickerson Equations with Viscous Gas Phase	Modelling In Mechanics	DORONIN, G. G		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	2005		Dusty gas equations in bounded domains	Seminário Brasileiro de Análise	DORONIN, G. G.; LARKIN, N. A.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	2004		Método de Galerkin: breve histórico	60º Seminário Brasileiro de Análise	DORONIN, G. G.; REZENDE, V.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	2003		Simplified model for compressible viscous dusty gas	57º Seminário Brasileiro de Análise	FROTA, C. L.; COUSIN, Alfredo Tadeu ; DORONIN, Gleb G ; LAR'KIN, Nickolai A		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	2003		Asymptotic stability of a steady state for one dusty gas model	58 Seminário Brasileiro de Análise	DORONIN, G. G.; LARKIN, N. A.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	2002		Global solutions for simplified Saffman dusty gas model	56° Seminário Brasileiro de Análise	DORONIN, G. G.; LARKIN, N. A. ; SOUZA, A. J.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	2001		Kuramoto-Sivashinsky model for a two-phase flow	53 Seminário Brasileiro de Análise	DORONIN, G. G.; LAR'KIN, N. A.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	2000		On the Quasilinear Wave Equation with Second-Order Boundary Dissipation	51 Seminário Brasileiro de Análise	DORONIN, G. G.; LAR'KIN, N. A.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	1999		On the Wave Equation with Dissipative Boundary Conditions	50º SBA (Seminário Brasileiro de Análise)	CLARK, M. R. ; DORONIN, G. G.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	1999		A Hyperbolic Problem with Degenerate Boundary Conditions	50º SBA (Seminário Brasileiro de Análise)	DORONIN, G. G.; LAR'KIN, N. A. ; SOUZA, A. J.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	1998		An Evolution Problem with Second-Order Boundary Conditions	47º SBA (Seminário Brasileiro de Análise)	DORONIN, G. G.; LAR'KIN, N. A. ; SOUZA, A. J.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	1998		On the Model of Flow in a Channel with Porous Walls	48º SBA (Seminário Brasileiro de Análise)	DORONIN, G. G.; LAR'KIN, N. A. ; SOUZA, A. J.		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	1997		Global Behavior of Solutions of the Two-Phase Flow Model	45 SBA (Seminário Brasileiro de Análise)	DORONIN, G. G		
trabalhoCompletoEmCongresso	Gleb Germanovitch Doronin	1997		An unknown Interface Curve in the Elastic-Plastic Deformation Model	46º SBA (Seminário Brasileiro de Análise)	DORONIN, G. G.; SOUZA, A. J.		
artigoEmPeriodico	Irene Naomi Nakaoka	2016	http://dx.doi.org/10.1142/S0218196716500338	Cyclic covering of a module over an Artinian ring	International Journal of Algebra and Computation	DOS SANTOS, OTÁVIO J. N. T. N. ; Nakaoka, Irene N.		
artigoEmPeriodico	Irene Naomi Nakaoka	2014	http://dx.doi.org/10.1016/j.laa.2014.06.019	Sharp covering of a module by cyclic submodules	Linear Algebra and its Applications	NAKAOKA, I. N.; MONTE CARMELO, E.L. ; dos SANTOS, O.J.N.T.N.		
artigoEmPeriodico	Irene Naomi Nakaoka	2012	http://dx.doi.org/10.5269/bspm.v30i1.13350	A survey of non-abelian tensor products of groups and related constructions	Boletim da Sociedade Paranaense de Matemática	Nakaoka, Irene N.; Rocco, Noraí R.		
artigoEmPeriodico	Irene Naomi Nakaoka	2010	http://dx.doi.org/10.1016/j.aml.2009.09.022	A covering problem over finite rings	Applied Mathematics Letters	Nakaoka, I.N.; dos Santos, O.J.N.T.N.		
artigoEmPeriodico	Irene Naomi Nakaoka	2009		A note on semidirect products and nonabelian tensor products of groups	Algebra and Discrete Mathematics	NAKAOKA, I. N.; ROCCO, N. R.		
artigoEmPeriodico	Irene Naomi Nakaoka	2008	http://dx.doi.org/10.1016/j.ejc.2006.09.008	Short coverings in tridimensional spaces arising from sum-free sets	European Journal of Combinatorics (Print)	MONTE CARMELO, E.L. ; NAKAOKA, I. N.		
artigoEmPeriodico	Irene Naomi Nakaoka	2008		A covering problem over rings and product-free sets	International Journal of Applied Mathematics	NAKAOKA, I. N.; SANTOS, O. J. N. T. N.		
artigoEmPeriodico	Irene Naomi Nakaoka	2007		A covering problem on finite spaces and rook domains	International Journal of Applied Mathematics	MONTE CARMELO, E.L. ; NAKAOKA, I. N. ; GERÔNIMO, J. R.		
artigoEmPeriodico	Irene Naomi Nakaoka	2001		Nilpotent Actions on Non-Abelian Tensor Products	Matemática Contemporânea	NAKAOKA, I. N.; ROCCO, N. R.		
artigoEmPeriodico	Irene Naomi Nakaoka	2000		Non-abelian tensor products of solvable groups	Journal of Group Theory	NAKAOKA, I. N		
resumoExpandidoEmCongresso	Irene Naomi Nakaoka	2009	O problema da cobertura sobre anéis	XXXII CNMAC, 2009, Cuiabá. Anais do CNMAC	SANTOS, O. J. N. T. N. ; NAKAOKA, I. N.		
resumoExpandidoEmCongresso	Irene Naomi Nakaoka	2008	O problema da cobertura curta sobre anéis e conjuntos livres de produto	XII ERMAC, 2008, Foz do Iguaçu. XII ERMAC	NAKAOKA, I. N.; SANTOS, O. J. N. T. N.		
resumoExpandidoEmCongresso	Irene Naomi Nakaoka	2007	Short coverings in tridimensional spaces arinsing from product-free sets	XXX CNMAC, 2007, Florianópolis-SC. XXX CNMAC	NAKAOKA, I. N.; MONTE CARMELO, E.L.		
artigoEmPeriodico	João Cesar Guirado	2012		Matix: construindo novos conceitos nas salas de aula de matemática	Schème: Revista Eletrônica de Psicologia e Epistemologia Genéticas	GUIRADO, J. C		
artigoEmPeriodico	João Cesar Guirado	2002		Questões de Matemática do Vestibular de Inverno/2002 - UEM - Análise e Comentários	Série Apontamentos	GUIRADO, J. C		
artigoEmPeriodico	João Cesar Guirado	2001		Questões de Matemática do Vestibular de Inverno/1999 - UEM - Análise e Comentário	Séries Apontamentos	GUIRADO, J. C		
artigoEmPeriodico	João Cesar Guirado	2000		Fundamentos de Matemática - Notas de aula - Funções	Série Apontamentos	GUIRADO, J. C.; GERÔNIMO, J. R. ; FRANCO, V. S.		
artigoEmPeriodico	João Cesar Guirado	1979		Uma generalização do teorema de representação de riesz	Reatório Interno	GUIRADO, J. C		
trabalhoCompletoEmCongresso	João Cesar Guirado	2007		Análise Combinatória: da manipulação à formalização de conceitos	IX EPREM	GUIRADO, J. C.; Cardoso, E. R.		
trabalhoCompletoEmCongresso	João Cesar Guirado	2004		A utilização do Laboratório de Matemática no contexto escolar	I Congresso Internacional de Educação e Desenvolvimento Humano	GUIRADO, J. C.; MURAKAMI, C. ; SANTOS, D. C. A.		
trabalhoCompletoEmCongresso	João Cesar Guirado	2003		Laboratório de Matemática: assessorias, acervos e investigações	XXXVII Semana Cultural	GUIRADO, J. C		
artigoEmPeriodico	João Roberto Gerônimo	2015	http://dx.doi.org/10.4025/actascieduc.v37i4.19955	<b>Performance of first-year undergraduate students attending exact sciences courses in problems of the additive conceptual field</b>	Acta Scientiarum. Education (Online)	KATO, LILIAN AKEMI ; GERÔNIMO, JOÃO ROBERTO ; CARDOSO, VALDINEI CEZAR ; ZANELLA, MARLI SCHMITT ; NIRO, KLEBER LUCIANO ; SOUZA, JUSLEY TALITA GRIMES DE		
artigoEmPeriodico	João Roberto Gerônimo	2013		Estratégias de resolução em problemas do Campo Conceitual Aditivo: um estudo com alunos ingressantes nos Cursos de Ciências Exatas	Boletim GEPEM (Online)	KATO, L. A. ; SCHIMITT-ZANELLA, M. ; SANTOS, V. K. M. ; GERÔNIMO, J. R. ; NIRO, K. L. ; SOUZA, J. T. G. ; CARDOSO, V. C.		
artigoEmPeriodico	João Roberto Gerônimo	2007		A Covering Problem on Finite Spaces and Rook Domains	International Journal of Applied Mathematics	GERÔNIMO, J. R.; CARMELO, Emerson Luiz Do Monte ; NAKAOKA, Irene Naomi		
artigoEmPeriodico	João Roberto Gerônimo	2004	http://dx.doi.org/10.4067/S0716-09172004000100006	THE MINIMAL PRIME IDEAL OF A VALUATION RING	Proyecciones (Antofagasta. Impresa)	BRUSAMARELLO, Rosali ; GERÔNIMO, J. R. ; ROCIO, Osvaldo Gemano Do		
artigoEmPeriodico	João Roberto Gerônimo	2003		Um Tiro na Intersecção das Hipérboles	Revista de Educação Matemática	ROCIO, Osvaldo Gemano Do ; GERÔNIMO, J. R.		
artigoEmPeriodico	João Roberto Gerônimo	2002		Relating Propelinear Codes and G-Linear Codes	Discrete Mathematics	GERÔNIMO, J. R.; ALVES, Marcelo Muniz Silva ; COSTA, Sueli Rodrigues ; PALAZZO JR, Reginaldo ; INTERLANDO, José Carmelo ; ARAÚJO, Martinho Carlos		
artigoEmPeriodico	João Roberto Gerônimo	1999		New Quaternary Codes Obtained from a Combinatorial Optmization Algorithm	Acta Scientiarum (UEM)	GERÔNIMO, J. R.; PALAZZO JR, Reginaldo ; INTERLANDO, José Carmelo		
artigoEmPeriodico	João Roberto Gerônimo	1999		Números Primos: Um Pouco de História e Aplicações	Revista Tecnológica (UEM)	ROCIO, Osvaldo Gemano Do ; GERÔNIMO, J. R.		
trabalhoCompletoEmCongresso	João Roberto Gerônimo	2006		Matemativa: Exposição Interativa de Matemática	XXIV Seminário de Extensão Universitária da Região Sul	GERÔNIMO, J. R.; CAPUTI, Armando		
trabalhoCompletoEmCongresso	João Roberto Gerônimo	2006		Matemativa: Exposição Interativa de Matemática - Guia e Catálogo	18a. Semana da Matemática	CAPUTI, Armando ; GERÔNIMO, J. R.		
trabalhoCompletoEmCongresso	João Roberto Gerônimo	1998		On the Equivalence Between Propelinear and Binary G-linear Codes	International Symposium on Information Theory and Its Applications	ALVES, Marcelo Muniz Silva ; GERÔNIMO, J. R. ; PALAZZO JR, Reginaldo ; COSTA, Sueli Rodrigues ; INTERLANDO, José Carmelo		
trabalhoCompletoEmCongresso	João Roberto Gerônimo	1998		On the Equivalence Between Propelinear and Binary G-Linear Codes	International Telecommunications Symposium	ALVES, Marcelo Muniz Silva ; GERÔNIMO, J. R. ; PALAZZO JR, Reginaldo ; COSTA, Sueli Rodrigues ; INTERLANDO, José Carmelo		
trabalhoCompletoEmCongresso	João Roberto Gerônimo	1997		Sobre a Não-Existência de Códigos Z_2_k-Lineares Binários, k2	XV Simpósio Brasileiro de Telecomunicações	GERÔNIMO, J. R.; PALAZZO JR, Reginaldo ; COSTA, Sueli Rodrigues ; INTERLANDO, José Carmelo ; BRUMATTI, P.		
trabalhoCompletoEmCongresso	João Roberto Gerônimo	1997		Proposta de Construção de Códigos Z_8 e Z_9 Pseudo Lineares	XV Simpósio Brasileiro de Telecomunicações	PALAZZO JR, Reginaldo ; GERÔNIMO, J. R. ; INTERLANDO, José Carmelo ; AFONSO, J. A. F.		
resumoExpandidoEmCongresso	João Roberto Gerônimo	2012	Integrando os Alunos Iniciantes no Curso de Matemática	XV Encontro dos Grupos PET da Região Sul, 2012, Maringá - PR. ANAIS DO XV SULPET - Encontro dos grupos PET da região Sul	CARVALHO, B. L. ; PRUDENCIO, J. B. ; SOUZA, J. C. ; GERÔNIMO, J. R. ; SOUZA, J. T. G.		
resumoExpandidoEmCongresso	João Roberto Gerônimo	2011	A Difícil Arte de Divulgar a Matemática	9o. Fórum de Extensão e Cultura da UEM, 2011, Maringá - PR. Anais do 9o. Fórum de Extensão e Cultura da UEM	LORIN, J. H. ; GERÔNIMO, J. R. ; COELHO, J. C. ; CARLOS, M. A. ; GASPECHAK, S. M.		
resumoExpandidoEmCongresso	João Roberto Gerônimo	2007	Geometria Euclidiana Plana: Um Estudo Axiomático com Cabri-Géomètre	IV Congresso Internacional de Ensino de Matemática, 2007, Canoas, RS. Anais do IV Congresso Internacional de Ensino de Matemática. Canoas, RS: ULBRA	GERÔNIMO, J. R.; BARROS, Rui Marcos de Oliveira ; FRANCO, V. S.		
artigoEmPeriodico	Josiane Cristina de Oliveira Faria	2013	http://dx.doi.org/10.1016/j.jmaa.2013.04.074	On the existence and weak stability of solutions to the compressible semigeostrophic equations	Journal of Mathematical Analysis and Applications (Print)	FARIA, J.C.O		
artigoEmPeriodico	Josiane Cristina de Oliveira Faria	2009	http://dx.doi.org/10.1088/0951-7715/22/10/011	Weak stability of Lagrangian solutions to the semigeostrophic equations	Nonlinearity (Bristol)	Faria, Josiane C O; Lopes Filho, Milton C ; Nussenzveig Lopes, Helena J		
artigoEmPeriodico	Josiney Alves de Souza	2017	http://dx.doi.org/10.1007/s00233-016-9828-3	A note on Poincaré recurrence for semigroup actions via Furstenberg family	Semigroup Forum	TOZATTI, HÉLIO V. M. ; Souza, Josiney A.		
artigoEmPeriodico	Josiney Alves de Souza	2017	http://dx.doi.org/10.1080/14689367.2016.1278429	On the existence of global attractors in principal bundles	DYNAMICAL SYSTEMS-AN INTERNATIONAL JOURNAL	Souza, Josiney A		
artigoEmPeriodico	Josiney Alves de Souza	2017	http://dx.doi.org/10.3934/era.2017.24.007	A note on parallelizable dynamical systems	Electronic Research Announcements in Mathematical Sciences	PACIFICO, TIAGO A. ; Souza, Josiney A. ; TOZATTI, H?LIO V. M.		
artigoEmPeriodico	Josiney Alves de Souza	2016	http://dx.doi.org/10.5269/bspm.v34i1.24315	Isometrias no espaço de Minkowski: grupo ortogonal generalizado e grupo de Poincaré	Boletim da Sociedade Paranaense de Matemática	MARQUES, C. H. ; MENDES, L. ; BORTOTTI, M. F. ; MANTANHANO, S. B. ; SOUZA, Josiney Alves de		
artigoEmPeriodico	Josiney Alves de Souza	2016	http://dx.doi.org/10.12775/TMNA.2016.039	On stability and controllability for semigroup actions	Topological Methods in Nonlinear Analysis	SOUZA, Josiney Alves de; TOZATTI, HÉLIO V. M. ; ROCHA, V. H. L.		
artigoEmPeriodico	Josiney Alves de Souza	2016		Darwin's mathematicians	Revista Eletrônica Espaço Teológico	Souza, Josiney A		
artigoEmPeriodico	Josiney Alves de Souza	2015	http://dx.doi.org/10.1007/s00233-015-9703-7	Semigroup actions under compactifications: a view from control systems	Semigroup Forum	SOUZA, Josiney Alves de		
artigoEmPeriodico	Josiney Alves de Souza	2015	http://dx.doi.org/10.4153/cjm-2015-007-7	Lyapunov Stability and Attraction Under Equivariant Maps	Canadian Journal of Mathematics	Braga Barros, Carlos J ; SOUZA, Josiney Alves de ; ROCHA, VICTOR H. L.		
artigoEmPeriodico	Josiney Alves de Souza	2015	http://dx.doi.org/10.1142/s0129167x15500329	A characterization of completely regular spaces	International Journal of Mathematics	ALVES, R. W. M. ; ROCHA, V. H. L. ; SOUZA, Josiney Alves de		
artigoEmPeriodico	Josiney Alves de Souza	2015		Lyapunov stability on fiber bundles	Sociedade Brasileira de Matematica. Boletim, Nova Serie	Braga Barros, Carlos J ; SOUZA, Josiney Alves de ; ROCHA, VICTOR H. L.		
artigoEmPeriodico	Josiney Alves de Souza	2015	http://dx.doi.org/10.1080/00207179.2015.1046493	Characterization of uniform attractors for control systems	International Journal of Control (Print)	Souza, Josiney A		
artigoEmPeriodico	Josiney Alves de Souza	2015	http://dx.doi.org/10.1002/mana.201400389	On attractors and stability for semigroup actions and control systems	Mathematische Nachrichten	Braga Barros, Carlos J ; SOUZA, Josiney Alves de ; ROCHA, V. H. L.		
artigoEmPeriodico	Josiney Alves de Souza	2015		Mathematics without Numbers: an introduction to the study of Logic	Ciência e Natura	MARTINS, P. R. G. M. V. ; SOUZA, Josiney Alves de		
artigoEmPeriodico	Josiney Alves de Souza	2014		On limit behavior in space-time	Boletim da Sociedade Paranaense de Matemática	SOUZA, Josiney Alves de		
artigoEmPeriodico	Josiney Alves de Souza	2014	http://dx.doi.org/10.1016/j.jde.2014.03.017	Global attractors in fiber bundles and right invariant systems	Journal of Differential Equations (Print)	SOUZA, Josiney Alves de		
artigoEmPeriodico	Josiney Alves de Souza	2014	http://dx.doi.org/10.1007/s10884-014-9379-9	Some Aspects of Stability for Semigroup Actions and Control Systems	Journal of Dynamics and Differential Equations	Souza, Josiney A.; TOZATTI, HÉLIO V. M.		
artigoEmPeriodico	Josiney Alves de Souza	2013	http://dx.doi.org/10.4171/GGD/191	Chain recurrence in $ eta $-compactifications of topological groups	Groups, Geometry, and Dynamics (Print)	Souza, Josiney A		
artigoEmPeriodico	Josiney Alves de Souza	2013	http://dx.doi.org/10.1080/14689367.2012.727384	On chain recurrence for bitransformation semigroups	Dynamical Systems (Print)	SOUZA, Josiney Alves de		
artigoEmPeriodico	Josiney Alves de Souza	2013	http://dx.doi.org/10.1016/j.jde.2012.11.020	Prolongational limit sets of control systems	Journal of Differential Equations (Print)	Souza, Josiney A.; TOZATTI, HÉLIO V.M.		
artigoEmPeriodico	Josiney Alves de Souza	2013		A origem do universo: o que de fato importa saber	Revista Eletrônica Espaço Teológico	Souza, Josiney A		
artigoEmPeriodico	Josiney Alves de Souza	2013		A origem da vida: uma descoberta surpreendente	Revista Eletrônica Espaço Teológico	Souza, Josiney A		
artigoEmPeriodico	Josiney Alves de Souza	2013	http://dx.doi.org/10.1016/j.jmaa.2013.05.055	Global attractors for semigroup actions	Journal of Mathematical Analysis and Applications (Print)	Souza, Josiney A.; RAMINELLI, STEPHANIE A.		
